# BUSCO version is: 5.1.3 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
494at4751	Fragmented	k141_47013	149557	150210	-	44.1	167	https://www.orthodb.org/v10?query=494at4751	Midasin
771at4751	Missing
1866at4751	Complete	k141_16614	93439	99584	-	2117.7	1773	https://www.orthodb.org/v10?query=1866at4751	Glutamate synthase
3534at4751	Missing
4409at4751	Missing
4466at4751	Missing
4523at4751	Missing
5995at4751	Missing
6186at4751	Missing
6272at4751	Missing
6377at4751	Missing
6592at4751	Missing
6812at4751	Missing
7423at4751	Missing
7545at4751	Missing
8406at4751	Missing
8818at4751	Missing
10168at4751	Missing
10531at4751	Missing
11140at4751	Missing
11636at4751	Missing
11879at4751	Missing
12258at4751	Fragmented	k141_45548	21247	23199	+	91.5	634	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Missing
12959at4751	Missing
13224at4751	Missing
13605at4751	Missing
14295at4751	Complete	k141_47385	12912	16271	+	626.4	775	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Missing
14523at4751	Missing
14793at4751	Missing
14986at4751	Missing
17174at4751	Missing
18809at4751	Missing
20600at4751	Complete	k141_33118	7973	10759	-	1063.5	735	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Missing
21651at4751	Missing
21689at4751	Missing
22982at4751	Missing
22992at4751	Missing
23198at4751	Missing
23856at4751	Missing
24198at4751	Missing
25020at4751	Missing
25161at4751	Missing
26329at4751	Missing
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Missing
32164at4751	Missing
33984at4751	Missing
34223at4751	Missing
34706at4751	Missing
34830at4751	Missing
36610at4751	Missing
37028at4751	Missing
37573at4751	Missing
37642at4751	Fragmented	k141_18575	6109	7461	+	71.3	233	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Missing
38184at4751	Missing
39833at4751	Missing
43842at4751	Missing
46090at4751	Missing
46098at4751	Missing
46119at4751	Missing
46666at4751	Missing
46752at4751	Missing
46918at4751	Missing
47592at4751	Missing
48708at4751	Missing
49476at4751	Missing
49967at4751	Missing
50786at4751	Missing
50835at4751	Complete	k141_33247	20941	23517	+	578.2	635	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Missing
52909at4751	Missing
53270at4751	Missing
54252at4751	Missing
54919at4751	Fragmented	k141_49071	7684	8613	-	202.5	258	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Missing
56432at4751	Missing
56729at4751	Missing
57081at4751	Missing
58127at4751	Missing
59795at4751	Missing
61411at4751	Missing
61438at4751	Missing
61857at4751	Missing
62846at4751	Missing
63635at4751	Missing
63838at4751	Missing
64002at4751	Missing
64498at4751	Complete	k141_5963	8985	10805	+	355.7	498	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Missing
66151at4751	Missing
67284at4751	Missing
67399at4751	Missing
67806at4751	Missing
68466at4751	Missing
68881at4751	Missing
71039at4751	Missing
71046at4751	Missing
73383at4751	Missing
73477at4751	Missing
73771at4751	Missing
75033at4751	Missing
75456at4751	Missing
75463at4751	Missing
75709at4751	Missing
75976at4751	Missing
76196at4751	Complete	k141_1389	144378	145556	+	283.5	326	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Missing
76975at4751	Missing
78289at4751	Missing
78665at4751	Missing
79262at4751	Complete	k141_49688	735	2390	-	561.5	484	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Missing
79797at4751	Missing
79988at4751	Missing
81295at4751	Missing
81614at4751	Missing
81687at4751	Missing
84250at4751	Missing
84829at4751	Missing
85793at4751	Missing
86293at4751	Duplicated	k141_39920	62532	63905	+	109.4	297	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	k141_45282	33634	34866	+	101.4	291	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Missing
87313at4751	Missing
90022at4751	Missing
91135at4751	Missing
92267at4751	Fragmented	k141_47013	282435	284189	+	33.5	195	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Missing
94384at4751	Fragmented	k141_18575	2599	4098	+	75.0	296	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Missing
95253at4751	Missing
96633at4751	Missing
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	k141_33247	145960	147918	+	477.9	518	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Missing
100957at4751	Missing
101133at4751	Fragmented	k141_22398	92023	93060	+	146.9	261	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Missing
103461at4751	Missing
103836at4751	Missing
104173at4751	Missing
104415at4751	Missing
105401at4751	Complete	k141_6951	110137	111771	-	793.0	543	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Missing
107136at4751	Missing
107464at4751	Complete	k141_1389	112490	114043	-	479.9	410	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Missing
111022at4751	Missing
111189at4751	Missing
112646at4751	Missing
112937at4751	Missing
115993at4751	Missing
117017at4751	Missing
118189at4751	Missing
118701at4751	Missing
119833at4751	Missing
122507at4751	Missing
122824at4751	Missing
123228at4751	Missing
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Missing
126037at4751	Missing
126249at4751	Missing
126256at4751	Missing
126519at4751	Complete	k141_47013	211714	214418	+	239.7	419	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Missing
129160at4751	Missing
129326at4751	Missing
129520at4751	Complete	k141_47013	384957	386591	-	504.4	420	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Missing
130976at4751	Missing
133954at4751	Missing
135184at4751	Missing
135652at4751	Missing
137963at4751	Missing
138484at4751	Missing
138695at4751	Missing
