# BUSCO version is: 5.1.3 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
494at4751	Missing
771at4751	Missing
1866at4751	Missing
3534at4751	Missing
4409at4751	Missing
4466at4751	Missing
4523at4751	Missing
5995at4751	Missing
6186at4751	Missing
6272at4751	Missing
6377at4751	Complete	k141_34294	87903	92087	+	1199.5	913	https://www.orthodb.org/v10?query=6377at4751	L-aminoadipate-semialdehyde dehydrogenase
6592at4751	Complete	k141_11882	140860	145026	-	577.3	882	https://www.orthodb.org/v10?query=6592at4751	Sec7 domain
6812at4751	Complete	k141_11882	211899	218495	-	1964.7	1528	https://www.orthodb.org/v10?query=6812at4751	DNA polymerase epsilon catalytic subunit
7423at4751	Missing
7545at4751	Missing
8406at4751	Missing
8818at4751	Missing
10168at4751	Missing
10531at4751	Missing
11140at4751	Missing
11636at4751	Missing
11879at4751	Complete	k141_48865	22692	27308	+	900.3	1015	https://www.orthodb.org/v10?query=11879at4751	HECT domain
12258at4751	Complete	k141_49709	23778	27797	-	1509.1	988	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Missing
12959at4751	Missing
13224at4751	Missing
13605at4751	Missing
14295at4751	Missing
14441at4751	Missing
14523at4751	Missing
14793at4751	Missing
14986at4751	Missing
17174at4751	Missing
18809at4751	Missing
20600at4751	Missing
20952at4751	Missing
21651at4751	Missing
21689at4751	Missing
22982at4751	Missing
22992at4751	Missing
23198at4751	Missing
23856at4751	Missing
24198at4751	Missing
25020at4751	Missing
25161at4751	Missing
26329at4751	Complete	k141_27267	24386	27877	-	1501.2	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Missing
32164at4751	Missing
33984at4751	Missing
34223at4751	Missing
34706at4751	Missing
34830at4751	Missing
36610at4751	Missing
37028at4751	Missing
37573at4751	Missing
37642at4751	Fragmented	k141_48865	46110	47333	+	69.4	211	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Missing
38184at4751	Missing
39833at4751	Missing
43842at4751	Missing
46090at4751	Missing
46098at4751	Missing
46119at4751	Missing
46666at4751	Complete	k141_1561	24081	28493	+	738.7	856	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Missing
46918at4751	Complete	k141_11882	229361	232099	-	318.3	451	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Missing
48708at4751	Missing
49476at4751	Missing
49967at4751	Missing
50786at4751	Missing
50835at4751	Missing
52541at4751	Missing
52909at4751	Missing
53270at4751	Missing
54252at4751	Missing
54919at4751	Missing
56395at4751	Missing
56432at4751	Missing
56729at4751	Missing
57081at4751	Complete	k141_48865	67411	70476	-	944.8	673	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	k141_11882	79790	83194	+	197.2	549	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Missing
61411at4751	Missing
61438at4751	Missing
61857at4751	Complete	k141_15030	21006	22823	+	197.4	448	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Missing
63635at4751	Missing
63838at4751	Complete	k141_48865	64936	67149	+	285.2	446	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Missing
64498at4751	Complete	k141_50943	25399	27489	+	812.9	525	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Missing
66151at4751	Missing
67284at4751	Missing
67399at4751	Complete	k141_49081	82699	84843	+	652.0	483	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	k141_4408	24103	26292	-	346.2	476	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Missing
68881at4751	Missing
71039at4751	Missing
71046at4751	Missing
73383at4751	Missing
73477at4751	Missing
73771at4751	Missing
75033at4751	Missing
75456at4751	Complete	k141_50943	49066	51594	+	245.0	408	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Missing
75709at4751	Missing
75976at4751	Complete	k141_11882	257381	260176	-	625.0	497	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Missing
76893at4751	Missing
76975at4751	Missing
78289at4751	Missing
78665at4751	Missing
79262at4751	Missing
79294at4751	Missing
79797at4751	Missing
79988at4751	Missing
81295at4751	Missing
81614at4751	Complete	k141_15000	13835	18979	+	1115.1	1359	https://www.orthodb.org/v10?query=81614at4751	nucleic acid-binding protein
81687at4751	Missing
84250at4751	Missing
84829at4751	Complete	k141_27267	33047	34534	+	216.0	250	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Missing
86293at4751	Missing
87251at4751	Missing
87313at4751	Missing
90022at4751	Missing
91135at4751	Missing
92267at4751	Missing
93783at4751	Missing
94384at4751	Missing
94628at4751	Missing
95253at4751	Missing
96633at4751	Missing
97141at4751	Missing
98519at4751	Missing
98733at4751	Missing
98739at4751	Missing
100957at4751	Missing
101133at4751	Missing
103183at4751	Missing
103461at4751	Missing
103836at4751	Missing
104173at4751	Missing
104415at4751	Missing
105401at4751	Missing
106281at4751	Missing
107136at4751	Missing
107464at4751	Missing
109276at4751	Missing
111022at4751	Complete	k141_38684	3281	4720	-	364.9	272	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Missing
112646at4751	Missing
112937at4751	Missing
115993at4751	Missing
117017at4751	Missing
118189at4751	Missing
118701at4751	Missing
119833at4751	Fragmented	k141_27267	4594	5034	-	124.8	137	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Missing
122824at4751	Missing
123228at4751	Missing
123277at4751	Missing
123494at4751	Complete	k141_11882	89043	90481	+	302.2	305	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Missing
125935at4751	Missing
126037at4751	Missing
126249at4751	Missing
126256at4751	Missing
